source,target,year
P_W2137698233,P_W2101105183,2012.0
P_W2137698233,P_W2115410424,2012.0
P_W2137698233,P_W2116492146,2012.0
P_W2137698233,P_W2117278770,2012.0
P_W2137698233,P_W2124807415,2012.0
P_W2137698233,P_W2132001515,2012.0
P_W2137698233,P_W2137387514,2012.0
P_W2137698233,P_W2144600658,2012.0
P_W2137698233,P_W2153653739,2012.0
P_W2137698233,P_W2156985047,2012.0
P_W2137698233,P_W2158195707,2012.0
P_W2137698233,P_W2170204377,2012.0
P_W2137698233,P_W2280403519,2012.0
P_W2137698233,P_W2399188371,2012.0
P_W2137698233,P_W3104029765,2012.0
P_W2137698233,P_W3211848854,2012.0
P_W2970810481,P_W2022261712,2019.0
P_W2970810481,P_W2101105183,2019.0
P_W2970810481,P_W2149327368,2019.0
P_W2970810481,P_W2250342921,2019.0
P_W2970810481,P_W2496235729,2019.0
P_W2970810481,P_W2512848817,2019.0
P_W2970810481,P_W2903193068,2019.0
P_W2970810481,P_W2963122170,2019.0
P_W2970810481,P_W3208856757,2019.0
P_W2970810481,P_W4288277165,2019.0
P_W2739754707,P_W6908809,2017.0
P_W2739754707,P_W1522301498,2017.0
P_W2739754707,P_W1905522558,2017.0
P_W2739754707,P_W1985759455,2017.0
P_W2739754707,P_W2004001705,2017.0
P_W2739754707,P_W2073384958,2017.0
P_W2739754707,P_W2095705004,2017.0
P_W2739754707,P_W2103149536,2017.0
P_W2739754707,P_W2108325777,2017.0
P_W2739754707,P_W2118434577,2017.0
P_W2739754707,P_W2148708890,2017.0
P_W2739754707,P_W2155607551,2017.0
P_W2739754707,P_W2161877964,2017.0
P_W2739754707,P_W2168405694,2017.0
P_W2739754707,P_W2168438882,2017.0
P_W2739754707,P_W2278024189,2017.0
P_W2739754707,P_W2312609093,2017.0
P_W2739754707,P_W2411447566,2017.0
P_W2739754707,P_W2418388682,2017.0
P_W2739754707,P_W2487501366,2017.0
P_W2739754707,P_W2512924740,2017.0
P_W2739754707,P_W2513592723,2017.0
P_W2739754707,P_W2594229957,2017.0
P_W2739754707,P_W2609616693,2017.0
P_W2739754707,P_W2758053148,2017.0
P_W2739754707,P_W2962784628,2017.0
P_W2739754707,P_W2963248296,2017.0
P_W2739754707,P_W2964033619,2017.0
P_W2121524931,P_W11792228,2012.0
P_W2121524931,P_W22168010,2012.0
P_W2121524931,P_W214028658,2012.0
P_W2121524931,P_W222053410,2012.0
P_W2121524931,P_W1591201057,2012.0
P_W2121524931,P_W1648907545,2012.0
P_W2121524931,P_W2006969979,2012.0
P_W2121524931,P_W2026864236,2012.0
P_W2121524931,P_W2086202918,2012.0
P_W2121524931,P_W2092654472,2012.0
P_W2121524931,P_W2112534334,2012.0
P_W2121524931,P_W2116599427,2012.0
P_W2121524931,P_W2124807415,2012.0
P_W2121524931,P_W2127793178,2012.0
P_W2121524931,P_W2131988669,2012.0
P_W2121524931,P_W2141852716,2012.0
P_W2121524931,P_W2142990792,2012.0
P_W2121524931,P_W2144783305,2012.0
P_W2121524931,P_W2146574666,2012.0
P_W2121524931,P_W2151197196,2012.0
P_W2121524931,P_W2156985047,2012.0
P_W2121524931,P_W2157435188,2012.0
P_W2121524931,P_W2157875692,2012.0
P_W2121524931,P_W2164454850,2012.0
P_W2963684875,P_W243301275,2018.0
P_W2963684875,P_W1522301498,2018.0
P_W2963684875,P_W1862810382,2018.0
P_W2963684875,P_W2064675550,2018.0
P_W2963684875,P_W2130942839,2018.0
P_W2963684875,P_W2133564696,2018.0
P_W2963684875,P_W2183341477,2018.0
P_W2963684875,P_W2271840356,2018.0
P_W2963684875,P_W2525778437,2018.0
P_W2963684875,P_W2557436004,2018.0
P_W2963684875,P_W2567948266,2018.0
P_W2963684875,P_W2579496717,2018.0
P_W2963684875,P_W2581377246,2018.0
P_W2963684875,P_W2604178507,2018.0
P_W2963684875,P_W2744813330,2018.0
P_W2963684875,P_W2756978580,2018.0
P_W2963684875,P_W2757592053,2018.0
P_W2963684875,P_W2794365787,2018.0
P_W2963684875,P_W2795601629,2018.0
P_W2963684875,P_W2798493043,2018.0
P_W2963684875,P_W2949555952,2018.0
P_W2963684875,P_W2962784628,2018.0
P_W2963684875,P_W2963403868,2018.0
P_W2963684875,P_W2963537482,2018.0
P_W2963684875,P_W2963551569,2018.0
P_W2963684875,P_W2963713328,2018.0
P_W2963684875,P_W2963913356,2018.0
P_W2963684875,P_W2964121744,2018.0
P_W2963684875,P_W2964190861,2018.0
P_W2963684875,P_W2964308564,2018.0
P_W2963684875,P_W3204406378,2018.0
P_W2963684875,P_W4297798436,2018.0
P_W2963684875,P_W4385245566,2018.0
P_W3120964679,P_W2067193226,2020.0
P_W3120964679,P_W2124807415,2020.0
P_W3120964679,P_W2146707041,2020.0
P_W3120964679,P_W2788330850,2020.0
P_W3120964679,P_W2799051177,2020.0
P_W3120964679,P_W2962784628,2020.0
P_W3120964679,P_W2962882341,2020.0
P_W3120964679,P_W2963829526,2020.0
P_W3120964679,P_W2964093087,2020.0
P_W3120964679,P_W2964291396,2020.0
P_W3120964679,P_W2964308564,2020.0
P_W3120964679,P_W3088817109,2020.0
P_W3120964679,P_W3120168417,2020.0
P_W2971094522,P_W658020064,2019.0
P_W2971094522,P_W1559169059,2019.0
P_W2971094522,P_W1614298861,2019.0
P_W2971094522,P_W2101105183,2019.0
P_W2971094522,P_W2123301721,2019.0
P_W2971094522,P_W2250342921,2019.0
P_W2971094522,P_W2251693562,2019.0
P_W2971094522,P_W2512848817,2019.0
P_W2971094522,P_W2539033431,2019.0
P_W2971094522,P_W2564590796,2019.0
P_W2971094522,P_W2759332014,2019.0
P_W2971094522,P_W2760738985,2019.0
P_W2971094522,P_W2915756181,2019.0
P_W2971094522,P_W2945405384,2019.0
P_W2971094522,P_W2952215760,2019.0
P_W2971094522,P_W2962772361,2019.0
P_W2971094522,P_W2964124576,2019.0
P_W2971094522,P_W4294367149,2019.0
P_W2971094522,P_W4299579390,2019.0
P_W2971094522,P_W4300420473,2019.0
P_W2969999977,P_W1821462560,2019.0
P_W2969999977,P_W1995897489,2019.0
P_W2969999977,P_W2095705004,2019.0
P_W2969999977,P_W2101105183,2019.0
P_W2969999977,P_W2152722485,2019.0
P_W2969999977,P_W2161388792,2019.0
P_W2969999977,P_W2250968750,2019.0
P_W2969999977,P_W2508728158,2019.0
P_W2969999977,P_W2546938941,2019.0
P_W2969999977,P_W2561274697,2019.0
P_W2969999977,P_W2594633041,2019.0
P_W2969999977,P_W2594978815,2019.0
P_W2969999977,P_W2604117713,2019.0
P_W2969999977,P_W2732724430,2019.0
P_W2969999977,P_W2775795276,2019.0
P_W2969999977,P_W2786622092,2019.0
P_W2969999977,P_W2803023299,2019.0
P_W2969999977,P_W2886776719,2019.0
P_W2969999977,P_W2888519496,2019.0
P_W2969999977,P_W2888808532,2019.0
P_W2969999977,P_W2889326796,2019.0
P_W2969999977,P_W2893562797,2019.0
P_W2969999977,P_W2896780650,2019.0
P_W2969999977,P_W2914704901,2019.0
P_W2969999977,P_W2914796351,2019.0
P_W2969999977,P_W2915008147,2019.0
P_W2969999977,P_W2922349260,2019.0
P_W2969999977,P_W2933138175,2019.0
P_W2969999977,P_W2936774411,2019.0
P_W2969999977,P_W2945487040,2019.0
P_W2969999977,P_W2950446064,2019.0
P_W2969999977,P_W2950928354,2019.0
P_W2969999977,P_W2951603627,2019.0
P_W2969999977,P_W2952825952,2019.0
P_W2969999977,P_W2953937638,2019.0
P_W2969999977,P_W2954732411,2019.0
P_W2969999977,P_W2962784628,2019.0
P_W2969999977,P_W2963109507,2019.0
P_W2969999977,P_W2963216553,2019.0
P_W2969999977,P_W2963403868,2019.0
P_W2969999977,P_W2963443335,2019.0
P_W2969999977,P_W2963466651,2019.0
P_W2969999977,P_W2963664410,2019.0
P_W2969999977,P_W2963736842,2019.0
P_W2969999977,P_W2963739978,2019.0
P_W2969999977,P_W2964222566,2019.0
P_W2969999977,P_W2967210407,2019.0
P_W2969999977,P_W3098341425,2019.0
P_W2969999977,P_W3137695714,2019.0
P_W2969999977,P_W4230674625,2019.0
P_W2969999977,P_W4240217567,2019.0
P_W2969999977,P_W4288264640,2019.0
P_W2969999977,P_W4288419306,2019.0
P_W2969999977,P_W4297738147,2019.0
P_W2969999977,P_W4297738480,2019.0
P_W2969999977,P_W4301230920,2019.0
P_W2969999977,P_W4307459710,2019.0
P_W2969999977,P_W4310348270,2019.0
P_W2969999977,P_W4385245566,2019.0
P_W2967576208,P_W1915251500,2019.0
P_W2967576208,P_W2006969979,2019.0
P_W2967576208,P_W2130942839,2019.0
P_W2967576208,P_W2153653739,2019.0
P_W2967576208,P_W2550147980,2019.0
P_W2967576208,P_W2794365787,2019.0
P_W2967576208,P_W2889326796,2019.0
P_W2967576208,P_W2902503418,2019.0
P_W2967576208,P_W2903012348,2019.0
P_W2967576208,P_W2903277914,2019.0
P_W2967576208,P_W2903347069,2019.0
P_W2967576208,P_W2933138175,2019.0
P_W2967576208,P_W2962784628,2019.0
P_W2967576208,P_W2963216553,2019.0
P_W2967576208,P_W2963403868,2019.0
P_W2967576208,P_W2963532001,2019.0
P_W2967576208,P_W2963631907,2019.0
P_W2967576208,P_W2963807318,2019.0
P_W2967576208,P_W2963833497,2019.0
P_W2967576208,P_W2964190861,2019.0
P_W2967576208,P_W2964240726,2019.0
P_W2967576208,P_W2964265128,2019.0
P_W2967576208,P_W2964308564,2019.0
P_W2967576208,P_W2970295111,2019.0
P_W2976965654,P_W1690739335,2019.0
P_W2976965654,P_W1821462560,2019.0
P_W2976965654,P_W2101105183,2019.0
P_W2976965654,P_W2133564696,2019.0
P_W2976965654,P_W2183341477,2019.0
P_W2976965654,P_W2194775991,2019.0
P_W2976965654,P_W2487501366,2019.0
P_W2976965654,P_W2525778437,2019.0
P_W2976965654,P_W2540404261,2019.0
P_W2976965654,P_W2552839021,2019.0
P_W2976965654,P_W2613904329,2019.0
P_W2976965654,P_W2659803504,2019.0
P_W2976965654,P_W2767206889,2019.0
P_W2976965654,P_W2789543585,2019.0
P_W2976965654,P_W2963350559,2019.0
P_W2976965654,P_W2963403868,2019.0
P_W2976965654,P_W2963434219,2019.0
P_W2976965654,P_W2963736842,2019.0
P_W2976965654,P_W2964118293,2019.0
P_W2976965654,P_W2964190861,2019.0
P_W2976965654,P_W2964265128,2019.0
P_W2976965654,P_W2964308564,2019.0
P_W2976965654,P_W2964352247,2019.0
P_W2976965654,P_W4297747548,2019.0
P_W2976965654,P_W4301368689,2019.0
P_W2976965654,P_W4385245566,2019.0
P_W2976965654,P_W4394666973,2019.0
P_W2250776440,P_W1550712649,2015.0
P_W2250776440,P_W1972819093,2015.0
P_W2250776440,P_W2052080995,2015.0
P_W2250776440,P_W2078861931,2015.0
P_W2250776440,P_W2094728533,2015.0
P_W2250776440,P_W2101105183,2015.0
P_W2250776440,P_W2124204950,2015.0
P_W2250776440,P_W2124807415,2015.0
P_W2250776440,P_W2137687953,2015.0
P_W2250776440,P_W2142112143,2015.0
P_W2250776440,P_W2153508793,2015.0
P_W2250776440,P_W2163561827,2015.0
P_W2250776440,P_W2187270139,2015.0
P_W2250776440,P_W2250225488,2015.0
P_W2250776440,P_W2250548645,2015.0
P_W2250776440,P_W2250699071,2015.0
P_W2250776440,P_W2250856634,2015.0
P_W2250776440,P_W2251610689,2015.0
P_W2250776440,P_W2252136820,2015.0
P_W2250776440,P_W2293111166,2015.0
P_W2250776440,P_W2293375150,2015.0
P_W2250776440,P_W2396592669,2015.0
P_W2250776440,P_W2595715041,2015.0
P_W2250776440,P_W3196862065,2015.0
P_W2145045785,P_W16967297,2013.0
P_W2145045785,P_W132913264,2013.0
P_W2145045785,P_W605575788,2013.0
P_W2145045785,P_W947051507,2013.0
P_W2145045785,P_W1565992329,2013.0
P_W2145045785,P_W1606508130,2013.0
P_W2145045785,P_W1793412061,2013.0
P_W2145045785,P_W1969974515,2013.0
P_W2145045785,P_W2008961349,2013.0
P_W2145045785,P_W2018156128,2013.0
P_W2145045785,P_W2044804339,2013.0
P_W2145045785,P_W2087735403,2013.0
P_W2145045785,P_W2095755718,2013.0
P_W2145045785,P_W2097997328,2013.0
P_W2145045785,P_W2101105183,2013.0
P_W2145045785,P_W2105245376,2013.0
P_W2145045785,P_W2111798208,2013.0
P_W2145045785,P_W2113688665,2013.0
P_W2145045785,P_W2123301721,2013.0
P_W2145045785,P_W2124807415,2013.0
P_W2145045785,P_W2131367528,2013.0
P_W2145045785,P_W2144900797,2013.0
P_W2145045785,P_W2146574666,2013.0
P_W2145045785,P_W2152263452,2013.0
P_W2145045785,P_W2153653739,2013.0
P_W2145045785,P_W2153927306,2013.0
P_W2145045785,P_W2154124206,2013.0
P_W2145045785,P_W2158195707,2013.0
P_W2145045785,P_W2158917268,2013.0
P_W2145045785,P_W2162245945,2013.0
P_W2145045785,P_W2166306133,2013.0
P_W2145045785,P_W2169724380,2013.0
P_W2145045785,P_W2171421863,2013.0
P_W2145045785,P_W2187252394,2013.0
P_W2145045785,P_W2401082558,2013.0
P_W2145045785,P_W2437005631,2013.0
P_W2145045785,P_W3166311385,2013.0
P_W2145045785,P_W3203906782,2013.0
P_W2739805025,P_W1489525520,2017.0
P_W2739805025,P_W2103288873,2017.0
P_W2739805025,P_W2116492146,2017.0
P_W2739805025,P_W2147192413,2017.0
P_W2739805025,P_W2149327368,2017.0
P_W2739805025,P_W2250234233,2017.0
P_W2739805025,P_W2251557434,2017.0
P_W2739805025,P_W2251926178,2017.0
P_W2739805025,P_W2252166243,2017.0
P_W2739805025,P_W2257408573,2017.0
P_W2739805025,P_W2260677151,2017.0
P_W2739805025,P_W2294699749,2017.0
P_W2739805025,P_W2512924740,2017.0
P_W2971036337,P_W1500281234,2019.0
P_W2971036337,P_W2013196554,2019.0
P_W2971036337,P_W2038721957,2019.0
P_W2971036337,P_W2070150502,2019.0
P_W2971036337,P_W2101105183,2019.0
P_W2971036337,P_W2116492146,2019.0
P_W2971036337,P_W2123301721,2019.0
P_W2971036337,P_W2133459682,2019.0
P_W2971036337,P_W2147258359,2019.0
P_W2971036337,P_W2149327368,2019.0
P_W2971036337,P_W2251044566,2019.0
P_W2971036337,P_W2251882135,2019.0
P_W2971036337,P_W2252166243,2019.0
P_W2971036337,P_W2902449872,2019.0
P_W2111560130,P_W121569490,2012.0
P_W2111560130,P_W154469489,2012.0
P_W2111560130,P_W222053410,2012.0
P_W2111560130,P_W1412698887,2012.0
P_W2111560130,P_W1522263329,2012.0
P_W2111560130,P_W1525066359,2012.0
P_W2111560130,P_W1581810776,2012.0
P_W2111560130,P_W1631260214,2012.0
P_W2111560130,P_W2016856586,2012.0
P_W2111560130,P_W2096451823,2012.0
P_W2111560130,P_W2097333193,2012.0
P_W2111560130,P_W2101105183,2012.0
P_W2111560130,P_W2105245376,2012.0
P_W2111560130,P_W2113106066,2012.0
P_W2111560130,P_W2113788796,2012.0
P_W2111560130,P_W2115526192,2012.0
P_W2111560130,P_W2119168550,2012.0
P_W2111560130,P_W2121495627,2012.0
P_W2111560130,P_W2123635983,2012.0
P_W2111560130,P_W2138974820,2012.0
P_W2111560130,P_W2139175732,2012.0
P_W2111560130,P_W2145473818,2012.0
P_W2111560130,P_W2148675933,2012.0
P_W2111560130,P_W2149327368,2012.0
P_W2111560130,P_W2153653739,2012.0
P_W2111560130,P_W2156985047,2012.0
P_W2111560130,P_W2157435188,2012.0
P_W2111560130,P_W2158195707,2012.0
P_W2111560130,P_W2161792612,2012.0
P_W2111560130,P_W2164766438,2012.0
P_W2111560130,P_W2168103042,2012.0
P_W2111560130,P_W2618735189,2012.0
P_W2111560130,P_W3104884270,2012.0
P_W170385551,P_W1970381522,2010.0
P_W170385551,P_W2143539737,2010.0
P_W170385551,P_W2149327368,2010.0
P_W3089958104,P_W1522301498,2020.0
P_W3089958104,P_W1971034924,2020.0
P_W3089958104,P_W2020018978,2020.0
P_W3089958104,P_W2091671846,2020.0
P_W3089958104,P_W2094472029,2020.0
P_W3089958104,P_W2097550833,2020.0
P_W3089958104,P_W2098880560,2020.0
P_W3089958104,P_W2130942839,2020.0
P_W3089958104,P_W2170198242,2020.0
P_W3089958104,P_W2183341477,2020.0
P_W3089958104,P_W2396928039,2020.0
P_W3089958104,P_W2473329891,2020.0
P_W3089958104,P_W2626778328,2020.0
P_W3089958104,P_W2804945011,2020.0
P_W3089958104,P_W2896457183,2020.0
P_W3089958104,P_W2917128112,2020.0
P_W3089958104,P_W2933138175,2020.0
P_W3089958104,P_W2962775474,2020.0
P_W3089958104,P_W2963250244,2020.0
