paper_id,year,semantic_knn
SKG_MT_453,2012,0.9382346272468567
SKG_MT_469,2012,0.9297516942024231
SKG_DIA_231,2012,0.9056790471076965
SKG_MT_981,2012,0.8982251286506653
SKG_QA_417,2012,0.8839455842971802
SKG_SA_5,2012,0.9315387606620789
SKG_MT_1077,2012,0.922186017036438
SKG_QA_487,2012,0.9168985486030579
SKG_MT_283,2012,0.934609055519104
SKG_MT_1062,2012,0.9308689832687378
SKG_MT_1065,2012,0.941053032875061
SKG_MT_945,2012,0.939919650554657
SKG_MT_410,2012,0.9474869966506958
SKG_PAR_127,2012,0.9201763272285461
SKG_MT_1174,2012,0.930456817150116
SKG_MT_1191,2012,0.9397331476211548
SKG_MT_1209,2012,0.9125903844833374
SKG_MT_1349,2012,0.9352315068244934
SKG_MT_415,2012,0.9241536259651184
SKG_SUM_72,2012,0.9247158765792847
SKG_MT_724,2012,0.9476776123046875
SKG_SUM_147,2012,0.9241622686386108
SKG_SUM_59,2012,0.9229168891906738
SKG_SUM_97,2012,0.7752321362495422
SKG_MT_131,2012,0.9395315051078796
SKG_SUM_0,2013,0.9375856518745422
SKG_SUM_34,2013,0.9232589602470398
SKG_MT_1280,2013,0.9255291223526001
SKG_MT_1282,2013,0.9474921226501465
SKG_MT_1290,2013,0.9394739866256714
SKG_SUM_76,2013,0.9217089414596558
SKG_SA_609,2013,0.9303720593452454
SKG_SA_590,2013,0.9236438870429993
SKG_SA_597,2013,0.8616654276847839
SKG_MT_707,2013,0.932198703289032
SKG_MT_708,2013,0.9454972147941589
SKG_SA_435,2013,0.9240905046463013
SKG_MT_740,2013,0.9581550359725952
SKG_MT_741,2013,0.9436426162719727
SKG_MT_748,2013,0.9360210299491882
SKG_MT_752,2013,0.9489681124687195
SKG_MT_719,2013,0.942929744720459
SKG_MT_725,2013,0.9379891157150269
SKG_SA_414,2013,0.9121801257133484
SKG_SUM_154,2013,0.9351396560668945
SKG_SUM_155,2013,0.9122474789619446
SKG_MT_682,2013,0.9385779500007629
SKG_SUM_180,2013,0.9168227910995483
SKG_MT_80,2013,0.9375951886177063
SKG_MT_1310,2013,0.9375360608100891
SKG_MT_1242,2013,0.9389768838882446
SKG_MT_147,2013,0.9372722506523132
SKG_MT_156,2013,0.9287856221199036
SKG_MT_1211,2013,0.9303218126296997
SKG_MT_940,2013,0.9368577003479004
SKG_MT_1101,2013,0.9374839663505554
SKG_MT_268,2013,0.9365171194076538
SKG_MT_277,2013,0.9526384472846985
SKG_PAR_106,2013,0.9303733110427856
SKG_MT_282,2013,0.9398872256278992
SKG_MT_290,2013,0.9091029167175293
SKG_MT_1069,2013,0.9206191301345825
SKG_MT_1082,2013,0.9310288429260254
SKG_MT_955,2013,0.9377438426017761
SKG_MT_922,2013,0.9226472973823547
SKG_SA_32,2013,0.9241930246353149
SKG_SA_40,2013,0.9229097366333008
SKG_SA_48,2013,0.9226633906364441
SKG_MT_885,2013,0.950334370136261
SKG_MT_891,2013,0.9408011436462402
SKG_SA_111,2013,0.9328662157058716
SKG_DIA_220,2013,0.9117587804794312
SKG_MT_973,2013,0.9341451525688171
SKG_SA_526,2013,0.9249125719070435
SKG_MT_591,2013,0.9361940622329712
SKG_MT_705,2013,0.9376009702682495
SKG_MT_706,2013,0.9377437829971313
SKG_SA_4,2013,0.8616654276847839
SKG_SA_191,2013,0.9339007139205933
SKG_MT_1225,2013,0.9222047924995422
SKG_MT_77,2013,0.9496658444404602
SKG_MT_79,2013,0.9423406720161438
SKG_SA_229,2013,0.916316032409668
SKG_MT_225,2013,0.9495899081230164
SKG_PAR_139,2013,0.9163247346878052
SKG_MT_1090,2013,0.9487498998641968
SKG_MT_481,2013,0.9414944648742676
SKG_MT_869,2013,0.9333524703979492
SKG_MT_22,2013,0.9362931251525879
SKG_MT_1386,2013,0.9340189099311829
SKG_MT_44,2013,0.9505857229232788
SKG_PAR_20,2013,0.9267780184745789
SKG_MT_371,2013,0.9378458857536316
SKG_MT_372,2013,0.9439321756362915
SKG_MT_375,2013,0.9378825426101685
SKG_MT_376,2013,0.9350557327270508
SKG_QA_84,2013,0.9211609959602356
SKG_QA_3,2013,0.9292929768562317
SKG_QA_12,2013,0.9362931251525879
SKG_QA_20,2013,0.9466838836669922
SKG_PAR_204,2013,0.9374802708625793
SKG_MT_1461,2013,0.9305721521377563
SKG_QA_424,2013,0.9254595041275024
SKG_QA_385,2013,0.9438023567199707
SKG_MT_14,2013,0.9417967796325684
SKG_MT_21,2013,0.9398703575134277
SKG_MT_500,2013,0.9409159421920776
SKG_MT_829,2013,0.9305315017700195
SKG_MT_845,2013,0.9277521967887878
SKG_MT_515,2013,0.9217127561569214
SKG_SA_318,2013,0.9123672246932983
SKG_SA_296,2013,0.9320505261421204
SKG_SA_306,2013,0.9141212701797485
SKG_MT_94,2013,0.929268479347229
SKG_MT_100,2013,0.9456759691238403
SKG_QA_193,2013,0.905593991279602
SKG_MT_305,2013,0.9461267590522766
SKG_MT_314,2013,0.9167054295539856
SKG_MT_1036,2013,0.9350091218948364
SKG_QA_334,2013,0.9224438667297363
SKG_MT_332,2013,0.912606418132782
SKG_MT_337,2013,0.9484140276908875
SKG_MT_1048,2013,0.9316379427909851
SKG_MT_1324,2013,0.9376410245895386
SKG_MT_1326,2013,0.9393628239631653
SKG_MT_1244,2013,0.9446197748184204
SKG_MT_1248,2013,0.9440895318984985
SKG_SA_557,2013,0.9221968650817871
SKG_SA_577,2013,0.92265784740448
SKG_PAR_52,2013,0.8886574506759644
SKG_PAR_53,2013,0.9233492016792297
SKG_PAR_56,2013,0.9386041760444641
SKG_MT_1169,2013,0.941789984703064
SKG_MT_824,2013,0.9299627542495728
SKG_MT_91,2013,0.9159461855888367
SKG_MT_1429,2013,0.9204025268554688
SKG_MT_1437,2013,0.9291980862617493
SKG_MT_641,2013,0.9166921377182007
SKG_MT_572,2013,0.9355510473251343
SKG_MT_178,2013,0.938336193561554
SKG_MT_180,2013,0.9353537559509277
SKG_MT_150,2013,0.9420906901359558
SKG_MT_200,2013,0.9428278207778931
SKG_SA_469,2013,0.9288667440414429
SKG_SA_484,2013,0.9350420832633972
SKG_MT_681,2013,0.9389041662216187
SKG_SUM_193,2013,0.9402364492416382
SKG_MT_680,2014,0.9334610104560852
SKG_MT_676,2014,0.9405230283737183
SKG_SUM_43,2014,0.9290918111801147
SKG_SUM_40,2014,0.9275614023208618
SKG_SA_618,2014,0.9299222230911255
SKG_MT_710,2014,0.9461727142333984
SKG_SA_449,2014,0.937894344329834
SKG_SA_460,2014,0.910736083984375
SKG_MT_1441,2014,0.9110277891159058
SKG_MT_317,2014,0.9295294880867004
SKG_MT_319,2014,0.9536226987838745
SKG_MT_1046,2014,0.9386757612228394
SKG_MT_1053,2014,0.937857449054718
SKG_MT_331,2014,0.9469666481018066
SKG_MT_1030,2014,0.939444899559021
SKG_MT_359,2014,0.9293974041938782
SKG_PAR_185,2014,0.9371232986450195
SKG_PAR_212,2014,0.9168245196342468
SKG_MT_1403,2014,0.9398483037948608
SKG_MT_1367,2014,0.93072909116745
SKG_MT_1474,2014,0.9439815282821655
SKG_QA_404,2014,0.9371232986450195
SKG_MT_1009,2014,0.9456993937492371
SKG_SA_530,2014,0.9416950345039368
SKG_MT_586,2014,0.9503926038742065
SKG_MT_590,2014,0.9370393753051758
SKG_MT_598,2014,0.937218964099884
SKG_MT_394,2014,0.944144070148468
SKG_MT_1316,2014,0.891440749168396
SKG_MT_169,2014,0.9430434107780457
SKG_MT_1206,2014,0.9268969297409058
SKG_MT_1213,2014,0.9386996030807495
SKG_PAR_113,2014,0.9312899708747864
SKG_MT_1060,2014,0.9512872695922852
SKG_DIA_298,2014,0.9080460667610168
SKG_MT_913,2014,0.9355527758598328
SKG_MT_931,2014,0.9423792958259583
SKG_SA_36,2014,0.9274041056632996
SKG_SA_52,2014,0.9252495765686035
SKG_DIA_211,2014,0.9329360127449036
SKG_SA_224,2014,0.9324685335159302
SKG_MT_1252,2014,0.9239600300788879
SKG_MT_1253,2014,0.9411293268203735
SKG_MT_1347,2014,0.9019412994384766
SKG_SA_118,2014,0.9273529052734375
SKG_MT_1120,2014,0.9373849630355835
SKG_MT_1127,2014,0.9196586608886719
SKG_MT_252,2014,0.8539897799491882
SKG_MT_265,2014,0.9398188591003418
SKG_MT_266,2014,0.9554926753044128
SKG_MT_1096,2014,0.9329248666763306
SKG_SA_246,2014,0.9410964846611023
SKG_MT_476,2014,0.933846652507782
SKG_MT_487,2014,0.9365399479866028
SKG_MT_868,2014,0.9369674921035767
SKG_SA_260,2014,0.9204610586166382
SKG_MT_836,2014,0.9435330629348755
SKG_MT_840,2014,0.9390094876289368
SKG_MT_530,2014,0.9304326772689819
SKG_SA_278,2014,0.9367548823356628
SKG_MT_790,2014,0.9217413067817688
SKG_SA_339,2014,0.9240304827690125
SKG_SA_283,2014,0.9274041056632996
SKG_SA_307,2014,0.9152556657791138
SKG_MT_97,2014,0.9407860040664673
SKG_MT_116,2014,0.9393316507339478
SKG_PAR_35,2014,0.7344380617141724
SKG_MT_224,2014,0.9456491470336914
SKG_MT_827,2014,0.9510356783866882
SKG_MT_828,2014,0.9327204823493958
SKG_MT_545,2014,0.9409793615341187
SKG_MT_560,2014,0.9397962689399719
SKG_MT_770,2014,0.9531439542770386
SKG_SA_540,2014,0.9249135851860046
SKG_MT_652,2014,0.9397424459457397
SKG_MT_187,2014,0.902751088142395
SKG_MT_220,2014,0.9173528552055359
SKG_MT_1158,2014,0.9284906387329102
SKG_MT_647,2014,0.937717080116272
SKG_SA_556,2014,0.9335881471633911
SKG_SA_517,2014,0.910736083984375
SKG_DIA_64,2014,0.9244038462638855
SKG_SA_490,2014,0.9348582029342651
SKG_MT_738,2014,0.9239727854728699
SKG_MT_732,2014,0.932684063911438
SKG_SA_441,2014,0.9251314997673035
SKG_SUM_145,2014,0.9243994951248169
SKG_SUM_68,2014,0.9337983131408691
SKG_SUM_22,2014,0.9271745681762695
SKG_SUM_186,2015,0.9152650833129883
SKG_SUM_178,2015,0.9268243908882141
SKG_SUM_177,2015,0.9451953768730164
SKG_SUM_172,2015,0.9271828532218933
SKG_MT_668,2015,0.9383308291435242
SKG_SUM_17,2015,0.9241345524787903
SKG_SA_608,2015,0.9219738245010376
SKG_MT_1293,2015,0.7900733351707458
SKG_MT_1295,2015,0.9027054905891418
SKG_SUM_129,2015,0.924748420715332
SKG_SUM_107,2015,0.9424497485160828
SKG_PAR_100,2015,0.9290922284126282
SKG_PAR_61,2015,0.9200196266174316
SKG_PAR_67,2015,0.9286469221115112
SKG_MT_217,2015,0.9417915344238281
SKG_MT_221,2015,0.9542441368103027
SKG_MT_642,2015,0.9462167024612427
SKG_MT_651,2015,0.9416719675064087
SKG_SA_564,2015,0.9430669546127319
SKG_PAR_79,2015,0.9249542355537415
SKG_PAR_124,2015,0.9240806698799133
SKG_PAR_84,2015,0.926963210105896
SKG_MT_1118,2015,0.7844511270523071
SKG_MT_262,2015,0.9448484182357788
SKG_MT_1108,2015,0.9416831731796265
SKG_PAR_116,2015,0.9344848394393921
SKG_MT_296,2015,0.9319493174552917
SKG_MT_1085,2015,0.9302794337272644
SKG_QA_168,2015,0.9286983609199524
SKG_QA_107,2015,0.9272851943969727
SKG_QA_28,2015,0.9147764444351196
SKG_QA_15,2015,0.9253597259521484
SKG_MT_1456,2015,0.9251357913017273
SKG_MT_615,2015,0.9213330149650574
SKG_QA_155,2015,0.9490798115730286
SKG_MT_304,2015,0.9258716702461243
SKG_MT_320,2015,0.9226373434066772
SKG_MT_1035,2015,0.9700798988342285
SKG_MT_1045,2015,0.9346540570259094
SKG_QA_298,2015,0.9214286804199219
SKG_MT_1032,2015,0.9324204325675964
SKG_QA_256,2015,0.9221210479736328
SKG_QA_269,2015,0.9284855127334595
SKG_MT_18,2015,0.9289509057998657
SKG_MT_24,2015,0.943223774433136
SKG_MT_1380,2015,0.9372695684432983
SKG_MT_48,2015,0.9403510093688965
SKG_MT_1004,2015,0.9431639909744263
SKG_QA_352,2015,0.9405442476272583
SKG_QA_356,2015,0.9264686703681946
SKG_QA_328,2015,0.9224637150764465
SKG_QA_446,2015,0.9332946538925171
SKG_MT_378,2015,0.9381275177001953
SKG_MT_384,2015,0.9294143915176392
SKG_MT_971,2015,0.9511510133743286
SKG_MT_976,2015,0.9170228838920593
SKG_QA_423,2015,0.9340287446975708
SKG_SA_531,2015,0.9357995986938477
SKG_SA_535,2015,0.9335702061653137
SKG_MT_699,2015,0.9250738024711609
SKG_SA_9,2015,0.9291566610336304
SKG_MT_401,2015,0.9364083409309387
SKG_MT_405,2015,0.9349185824394226
SKG_MT_165,2015,0.9389209747314453
SKG_MT_171,2015,0.9251662492752075
SKG_MT_959,2015,0.9165172576904297
SKG_QA_438,2015,0.922710120677948
SKG_MT_428,2015,0.9440857172012329
SKG_MT_429,2015,0.933484673500061
SKG_MT_437,2015,0.940869152545929
SKG_MT_441,2015,0.9287339448928833
SKG_DIA_300,2015,0.935154139995575
SKG_MT_900,2015,0.9238847494125366
SKG_MT_471,2015,0.9376755952835083
SKG_DIA_275,2015,0.9331413507461548
SKG_SA_107,2015,0.9455803036689758
SKG_SA_114,2015,0.9314966201782227
SKG_SA_65,2015,0.9055344462394714
SKG_SA_78,2015,0.9374345541000366
SKG_MT_1254,2015,0.9516361951828003
SKG_MT_1333,2015,0.9205471277236938
SKG_MT_1346,2015,0.7576358914375305
SKG_SA_143,2015,0.9366869926452637
SKG_SA_240,2015,0.9270334243774414
SKG_MT_854,2015,0.9340699315071106
SKG_MT_839,2015,0.9297745823860168
SKG_SA_266,2015,0.9465797543525696
SKG_SA_366,2015,0.9299308061599731
SKG_SA_313,2015,0.9397709965705872
SKG_SA_321,2015,0.9299396276473999
SKG_SA_323,2015,0.9490636587142944
SKG_SA_334,2015,0.9280017614364624
SKG_SA_293,2015,0.9313662648200989
SKG_SA_382,2015,0.917953610420227
SKG_SA_393,2015,0.9426290392875671
SKG_MT_108,2015,0.9238309860229492
SKG_MT_109,2015,0.9416676759719849
SKG_SA_401,2015,0.9217155575752258
SKG_MT_809,2015,0.9438775777816772
SKG_MT_810,2015,0.9433525800704956
SKG_MT_815,2015,0.947182834148407
SKG_SA_415,2015,0.9384573101997375
SKG_MT_555,2015,0.9175397157669067
SKG_SA_432,2015,0.9223924875259399
SKG_SA_542,2015,0.9108344316482544
SKG_SA_545,2015,0.9323848485946655
SKG_DIA_40,2015,0.9336131811141968
SKG_SA_509,2015,0.9258068203926086
SKG_SA_437,2015,0.9278286695480347
SKG_SA_592,2015,0.9390878677368164
SKG_SA_596,2015,0.9205344915390015
SKG_SA_458,2015,0.933605968952179
SKG_SA_410,2015,0.9320023655891418
SKG_SUM_136,2015,0.9253082275390625
SKG_SUM_92,2015,0.9295283555984497
SKG_SUM_64,2015,0.8876202702522278
SKG_SUM_190,2016,0.9464012980461121
SKG_MT_673,2016,0.9243429899215698
SKG_SUM_217,2016,0.9215534925460815
SKG_MT_658,2016,0.9435907602310181
SKG_SUM_197,2016,0.9190260171890259
SKG_SUM_85,2016,0.942388653755188
SKG_SUM_78,2016,0.9335027933120728
SKG_SUM_128,2016,0.9299560785293579
SKG_SA_617,2016,0.9342864751815796
SKG_SUM_108,2016,0.9737148284912109
SKG_MT_1311,2016,0.9714692831039429
SKG_MT_1304,2016,0.9393514394760132
SKG_MT_999,2016,0.9443270564079285
SKG_MT_1219,2016,0.9376305341720581
SKG_SA_463,2016,0.9426835179328918
SKG_SA_504,2016,0.9391423463821411
SKG_SA_497,2016,0.9496183395385742
SKG_MT_698,2016,0.9592517614364624
SKG_SA_462,2016,0.9470115900039673
SKG_MT_731,2016,0.9641974568367004
SKG_DIA_86,2016,0.9376104474067688
SKG_SA_493,2016,0.9374707937240601
SKG_DIA_153,2016,0.9388028383255005
SKG_SA_385,2016,0.9333661794662476
SKG_DIA_109,2016,0.9320858120918274
SKG_SA_431,2016,0.9379597902297974
SKG_SA_427,2016,0.9502446055412292
SKG_SA_426,2016,0.9457508325576782
SKG_MT_574,2016,0.9370369911193848
SKG_MT_2,2016,0.94842129945755
SKG_MT_1,2016,0.9418050050735474
SKG_MT_201,2016,0.9408456087112427
SKG_MT_1190,2016,0.9454105496406555
SKG_SA_309,2016,0.9352682828903198
SKG_DIA_158,2016,0.9287921190261841
SKG_SA_369,2016,0.9207264184951782
SKG_SA_354,2016,0.9366445541381836
SKG_SA_252,2016,0.9293820261955261
SKG_SA_238,2016,0.9349491000175476
SKG_SA_275,2016,0.9333416223526001
SKG_SA_269,2016,0.9318457841873169
SKG_MT_513,2016,0.9526306986808777
SKG_DIA_204,2016,0.9333661794662476
SKG_PAR_9,2016,0.9198229908943176
SKG_PAR_7,2016,0.9237077832221985
SKG_PAR_36,2016,0.9317291378974915
SKG_MT_1166,2016,0.923287034034729
SKG_MT_1160,2016,0.9459717869758606
SKG_MT_215,2016,0.9421426057815552
SKG_SA_160,2016,0.942427933216095
SKG_DIA_245,2016,0.9127756357192993
SKG_SA_193,2016,0.9405913352966309
SKG_SA_190,2016,0.9301494359970093
SKG_DIA_267,2016,0.9440401196479797
SKG_MT_901,2016,0.9159606695175171
SKG_MT_897,2016,0.9673352241516113
SKG_MT_895,2016,0.9384377598762512
SKG_MT_459,2016,0.9470346570014954
SKG_DIA_260,2016,0.9108562469482422
SKG_MT_1138,2016,0.9262222051620483
SKG_MT_241,2016,0.9484211802482605
SKG_MT_237,2016,0.9415037035942078
SKG_MT_230,2016,0.9456451535224915
SKG_SA_17,2016,0.9396945238113403
SKG_SA_8,2016,0.9280512928962708
SKG_SA_41,2016,0.9440622329711914
SKG_SA_26,2016,0.9330215454101562
SKG_MT_905,2016,0.9346609115600586
SKG_MT_431,2016,0.8768914937973022
SKG_SA_89,2016,0.9358254671096802
SKG_SA_85,2016,0.937578558921814
SKG_QA_470,2016,0.8411714434623718
SKG_DIA_310,2016,0.9312888979911804
SKG_MT_402,2016,0.9427259564399719
SKG_PAR_110,2016,0.9425700902938843
SKG_PAR_162,2016,0.9234769940376282
SKG_PAR_147,2016,0.9180652499198914
SKG_MT_1105,2016,0.9472309947013855
SKG_MT_247,2016,0.9370360374450684
SKG_PAR_135,2016,0.9409255981445312
SKG_QA_376,2016,0.9404780268669128
SKG_QA_375,2016,0.9358569979667664
SKG_QA_366,2016,0.9391707181930542
SKG_QA_421,2016,0.9295749664306641
SKG_QA_419,2016,0.9474691152572632
SKG_QA_407,2016,0.9379757642745972
SKG_MT_960,2016,0.9386692047119141
SKG_MT_381,2016,0.9746659994125366
SKG_QA_405,2016,0.9249534606933594
SKG_QA_312,2016,0.9211176633834839
SKG_QA_340,2016,0.9243329763412476
SKG_QA_337,2016,0.9440708160400391
SKG_QA_335,2016,0.9371559023857117
SKG_MT_994,2016,0.9276052713394165
SKG_MT_370,2016,0.9431808590888977
SKG_MT_365,2016,0.9735990762710571
SKG_MT_362,2016,0.9306853413581848
SKG_MT_360,2016,0.9435526132583618
SKG_QA_345,2016,0.9443270564079285
SKG_PAR_182,2016,0.9358322024345398
SKG_PAR_175,2016,0.94792640209198
SKG_PAR_173,2016,0.9348227381706238
SKG_PAR_172,2016,0.9262222051620483
SKG_PAR_223,2016,0.9386937022209167
SKG_QA_182,2016,0.9313288927078247
SKG_QA_197,2016,0.9365860223770142
SKG_QA_261,2016,0.9363532066345215
SKG_MT_1029,2016,0.9280940890312195
SKG_MT_327,2016,0.9321762919425964
SKG_QA_253,2016,0.9382286071777344
SKG_QA_70,2016,0.9444572329521179
SKG_QA_63,2016,0.9347724914550781
SKG_QA_131,2016,0.9391707181930542
SKG_QA_118,2016,0.9432796239852905
SKG_MT_312,2016,0.966326892375946
SKG_MT_1298,2016,0.9435103535652161
SKG_MT_1288,2016,0.9366804361343384
SKG_MT_107,2016,0.9422819018363953
SKG_MT_103,2016,0.9647471308708191
SKG_MT_1233,2016,0.928909957408905
SKG_MT_1230,2016,0.9660218358039856
SKG_MT_1229,2016,0.9393690228462219
SKG_MT_1264,2016,0.9474691152572632
SKG_MT_1314,2016,0.9487603902816772
SKG_SA_566,2016,0.9463263750076294
SKG_DIA_15,2016,0.9144779443740845
SKG_SA_594,2016,0.92677241563797
SKG_SA_583,2016,0.948583722114563
SKG_SA_634,2016,0.9196149110794067
SKG_SA_622,2017,0.9343218803405762
SKG_SA_630,2017,0.9361844062805176
SKG_SA_578,2017,0.9319470524787903
SKG_SA_593,2017,0.9360672235488892
SKG_DIA_21,2017,0.9287519454956055
SKG_MT_636,2017,0.947309136390686
SKG_MT_645,2017,0.939247727394104
SKG_MT_650,2017,0.9341138005256653
SKG_DIA_24,2017,0.885107159614563
SKG_DIA_25,2017,0.937057375907898
SKG_SA_537,2017,0.9430138468742371
SKG_MT_88,2017,0.9294589161872864
SKG_MT_104,2017,0.9416735768318176
SKG_MT_1287,2017,0.9421640634536743
SKG_MT_123,2017,0.9444717168807983
SKG_MT_136,2017,0.9533851742744446
SKG_SUM_191,2017,0.9116399884223938
SKG_SUM_103,2017,0.9184681177139282
SKG_QA_145,2017,0.9276148080825806
