paper_id,year,split,domain,final_novelty_score,structural_novelty,disruption_index,contribution_type
SKG_SA_381,2018,SKG,SA,0.2663795528211926,0.6875,-0.4211204471788074,Incremental
SKG_PAR_38,2018,SKG,PAR,0.4536100810811173,0.8666666666666667,-0.4130565855855494,Incremental
SKG_PAR_39,2018,SKG,PAR,0.4423203830835676,0.6808510638297872,-0.23853068074621964,Disruptive
SKG_PAR_42,2018,SKG,PAR,0.2901714750066574,0.7796610169491526,-0.48948954194249517,Incremental
SKG_QA_124,2018,SKG,QA,0.3549096537480367,0.6666666666666666,-0.31175701291862995,Disruptive
SKG_QA_127,2018,SKG,QA,0.3198854148062385,0.7222222222222222,-0.4023368074159837,Incremental
SKG_QA_133,2018,SKG,QA,0.2668375338232007,0.8396946564885496,-0.5728571226653489,Incremental
SKG_QA_136,2018,SKG,QA,0.3130493219216096,0.8108108108108109,-0.49776148888920124,Incremental
SKG_MT_138,2018,SKG,MT,0.354412006927049,0.8013245033112583,-0.44691249638420927,Incremental
SKG_DIA_238,2018,SKG,DIA,0.4738693723875161,0.675,-0.20113062761248396,Disruptive
SKG_DIA_243,2018,SKG,DIA,0.3473051091623663,0.8483412322274881,-0.5010361230651219,Incremental
SKG_DIA_259,2018,SKG,DIA,0.3115575585895922,0.8161764705882353,-0.5046189119986431,Incremental
SKG_DIA_280,2018,SKG,DIA,0.3035348460186227,0.8695652173913043,-0.5660303713726816,Incremental
SKG_DIA_285,2018,SKG,DIA,0.2982380449660962,0.7719298245614035,-0.4736917795953073,Incremental
SKG_MT_1291,2018,SKG,MT,0.2900282000452064,0.6041666666666666,-0.3141384666214602,Disruptive
SKG_PAR_76,2018,SKG,PAR,0.3496875430274988,0.788235294117647,-0.4385477510901482,Incremental
SKG_PAR_86,2018,SKG,PAR,0.2604767467760073,0.7979094076655052,-0.5374326608894979,Incremental
SKG_PAR_88,2018,SKG,PAR,0.442286735042341,0.6976744186046512,-0.2553876835623102,Disruptive
SKG_MT_143,2018,SKG,MT,0.3238217668721704,0.7727272727272727,-0.4489055058551023,Incremental
SKG_MT_155,2018,SKG,MT,0.2822143054561684,0.684931506849315,-0.40271720139314665,Incremental
SKG_QA_60,2018,SKG,QA,0.3273442483595626,0.7604166666666666,-0.433072418307104,Incremental
SKG_QA_71,2018,SKG,QA,0.2957647099423551,0.803921568627451,-0.508156858685096,Incremental
SKG_QA_72,2018,SKG,QA,0.2618940540507707,0.8050847457627118,-0.5431906917119411,Incremental
SKG_QA_87,2018,SKG,QA,0.2798345650563599,0.7165775401069518,-0.43674297505059195,Incremental
SKG_MT_1271,2018,SKG,MT,0.3650117563028421,0.7395833333333334,-0.37457157703049127,Disruptive
SKG_MT_1278,2018,SKG,MT,0.3042023551980182,0.7607655502392344,-0.45656319504121623,Incremental
SKG_MT_941,2018,SKG,MT,0.3487745059092227,0.7727272727272727,-0.42395276681805,Incremental
SKG_DIA_219,2018,SKG,DIA,0.3191307954132959,0.8114285714285714,-0.49229777601527547,Incremental
SKG_DIA_222,2018,SKG,DIA,0.2785638240125606,0.6458333333333334,-0.3672695093207728,Disruptive
SKG_SA_459,2018,SKG,SA,0.2840470095791596,0.6341463414634146,-0.350099331884255,Disruptive
SKG_MT_909,2018,SKG,MT,0.4321625238550375,0.7128712871287128,-0.28070876327367533,Disruptive
SKG_MT_916,2018,SKG,MT,0.3438188273974343,0.7425742574257426,-0.39875543002830827,Incremental
SKG_MT_452,2018,SKG,MT,0.3213238897576649,0.7948717948717948,-0.4735479051141299,Incremental
SKG_MT_472,2018,SKG,MT,0.3111186567213159,0.7657657657657657,-0.4546471090444498,Incremental
SKG_MT_473,2018,SKG,MT,0.3521653123924368,0.7653061224489796,-0.41314081005654274,Incremental
SKG_MT_158,2018,SKG,MT,0.2552990802870785,0.611764705882353,-0.3564656255952745,Disruptive
SKG_MT_183,2018,SKG,MT,0.3477570268961126,0.6419753086419753,-0.2942182817458627,Disruptive
SKG_QA_36,2018,SKG,QA,0.2961887204533523,0.8235294117647058,-0.5273406913113535,Incremental
SKG_QA_38,2018,SKG,QA,0.3287032057402078,0.6575342465753424,-0.32883104083513465,Disruptive
SKG_QA_40,2018,SKG,QA,0.28064398229023,0.8108108108108109,-0.5301668285205808,Incremental
SKG_PAR_102,2018,SKG,PAR,0.3057110013191866,0.8241758241758241,-0.5184648228566375,Incremental
SKG_MT_952,2018,SKG,MT,0.325140705031351,0.7151162790697675,-0.3899755740384165,Incremental
SKG_DIA_179,2018,SKG,DIA,0.4028183492551203,0.8333333333333334,-0.4305149840782131,Incremental
SKG_SA_487,2018,SKG,SA,0.3376450554108904,0.7375886524822695,-0.39994359707137905,Incremental
SKG_SA_488,2018,SKG,SA,0.4805915453174073,0.8066666666666666,-0.32607512134925937,Disruptive
SKG_SA_496,2018,SKG,SA,0.3141948745008661,0.7659574468085106,-0.45176257230764455,Incremental
SKG_SA_503,2018,SKG,SA,0.2800599287390637,0.8031088082901554,-0.5230488795510917,Incremental
SKG_MT_920,2018,SKG,MT,0.3253023557229785,0.5040650406504065,-0.17876268492742797,Disruptive
SKG_MT_925,2018,SKG,MT,0.3011715183575361,0.6923076923076923,-0.3911361739501562,Incremental
SKG_DIA_127,2018,SKG,DIA,0.2884886017111371,0.7025641025641025,-0.4140755008529654,Incremental
SKG_DIA_128,2018,SKG,DIA,0.5006078338744041,0.7910447761194029,-0.29043694224499883,Disruptive
SKG_DIA_137,2018,SKG,DIA,0.3145561579161043,0.7637795275590551,-0.4492233696429508,Incremental
SKG_DIA_141,2018,SKG,DIA,0.3687067833434665,0.6407766990291263,-0.27206991568565975,Disruptive
SKG_SA_547,2018,SKG,SA,0.371468346733665,0.6981132075471698,-0.32664486081350474,Disruptive
SKG_SA_549,2018,SKG,SA,0.464291605449489,0.8043478260869565,-0.34005622063746754,Disruptive
SKG_SA_551,2018,SKG,SA,0.3513969751256189,0.8404255319148937,-0.48902855678927476,Incremental
SKG_SA_552,2018,SKG,SA,0.3213074787760102,0.7151162790697675,-0.3938088002937573,Incremental
SKG_DIA_156,2018,SKG,DIA,0.4995115642424544,0.6481481481481481,-0.14863658390569373,Disruptive
SKG_DIA_160,2018,SKG,DIA,0.3080577968874777,0.7386363636363636,-0.43057856674888595,Incremental
SKG_DIA_166,2018,SKG,DIA,0.5758034630720035,0.7708333333333334,-0.1950298702613299,Disruptive
SKG_DIA_173,2018,SKG,DIA,0.2609482534867169,0.7848101265822784,-0.5238618730955615,Incremental
SKG_PAR_114,2018,SKG,PAR,0.281855224785061,0.7723214285714286,-0.4904662037863676,Incremental
SKG_MT_432,2018,SKG,MT,0.4914420103274812,0.76,-0.2685579896725188,Disruptive
SKG_MT_195,2018,SKG,MT,0.305813340529054,0.6842105263157895,-0.3783971857867355,Incremental
SKG_MT_197,2018,SKG,MT,0.3227447328370526,0.7111111111111111,-0.38836637827405857,Incremental
SKG_MT_403,2018,SKG,MT,0.3260775510325089,0.7722772277227723,-0.4461996766902634,Incremental
SKG_MT_412,2018,SKG,MT,0.3781287251484864,0.7254901960784313,-0.34736147092994496,Disruptive
SKG_MT_425,2018,SKG,MT,0.3222108393763404,0.79,-0.46778916062365966,Incremental
SKG_PAR_93,2018,SKG,PAR,0.373951683833596,0.7454545454545455,-0.3715028616209495,Disruptive
SKG_PAR_99,2018,SKG,PAR,0.2804158559292004,0.7073170731707317,-0.4269012172415313,Incremental
SKG_MT_223,2018,SKG,MT,0.500135012225418,0.6470588235294118,-0.1469238113039938,Disruptive
SKG_MT_240,2018,SKG,MT,0.3274106878144569,0.7027027027027027,-0.3752920148882458,Disruptive
SKG_PAR_214,2018,SKG,PAR,0.3302619650985702,0.7476635514018691,-0.41740158630329893,Incremental
SKG_PAR_222,2018,SKG,PAR,0.2943164777529282,0.82,-0.5256835222470717,Incremental
SKG_PAR_225,2018,SKG,PAR,0.3235034527184868,0.7966101694915254,-0.4731067167730386,Incremental
SKG_DIA_89,2018,SKG,DIA,0.3121243337390732,0.7128205128205128,-0.4006961790814396,Incremental
SKG_SA_602,2018,SKG,SA,0.3029763675325355,0.7484662576687117,-0.4454898901361762,Incremental
SKG_DIA_120,2018,SKG,DIA,0.3317349208341912,0.8172043010752689,-0.48546938024107766,Incremental
SKG_SA_558,2018,SKG,SA,0.2878732016057514,0.8235294117647058,-0.5356562101589544,Incremental
SKG_SA_584,2018,SKG,SA,0.3046602472244666,0.5925925925925926,-0.28793234536812595,Disruptive
SKG_SA_585,2018,SKG,SA,0.2864264016275546,0.7156862745098039,-0.4292598728822493,Incremental
SKG_MT_985,2018,SKG,MT,0.2687508948313764,0.7416666666666667,-0.4729157718352903,Incremental
SKG_MT_991,2018,SKG,MT,0.2855476912431837,0.7285714285714285,-0.44302373732824485,Incremental
SKG_MT_380,2018,SKG,MT,0.2928576718238131,0.7468354430379747,-0.45397777121416155,Incremental
SKG_MT_393,2018,SKG,MT,0.3079131748321443,0.8319327731092437,-0.5240195982770994,Incremental
SKG_PAR_191,2018,SKG,PAR,0.3082549052654484,0.6896551724137931,-0.38140026714834474,Incremental
SKG_PAR_192,2018,SKG,PAR,0.3065214171865147,0.7448979591836735,-0.4383765419971588,Incremental
SKG_MT_374,2018,SKG,MT,0.3133730469150725,0.7828571428571428,-0.4694840959420703,Incremental
SKG_MT_1203,2018,SKG,MT,0.3639818452975932,0.7681818181818182,-0.404199972884225,Incremental
SKG_DIA_54,2018,SKG,DIA,0.4876636371253791,0.6666666666666666,-0.17900302954128755,Disruptive
SKG_DIA_58,2018,SKG,DIA,0.5210541177965116,0.8013698630136986,-0.28031574521718705,Disruptive
SKG_SA_629,2018,SKG,SA,0.312592185000459,0.8064516129032258,-0.49385942790276677,Incremental
SKG_SA_631,2018,SKG,SA,0.3209486866736191,0.7216494845360825,-0.4007007978624634,Incremental
SKG_SA_632,2018,SKG,SA,0.2979282856239948,0.84,-0.5420717143760052,Incremental
SKG_SA_636,2018,SKG,SA,0.2176894127203388,0.7951807228915663,-0.5774913101712275,Incremental
SKG_MT_1223,2018,SKG,MT,0.3746509321551055,0.7244897959183674,-0.3498388637632619,Disruptive
SKG_MT_1020,2018,SKG,MT,0.3496442437897964,0.6346153846153846,-0.28497114082558817,Disruptive
SKG_MT_1026,2018,SKG,MT,0.2985972996907905,0.7445255474452555,-0.44592824775446493,Incremental
SKG_DIA_77,2018,SKG,DIA,0.3222549253378296,0.768,-0.4457450746621704,Incremental
SKG_MT_1049,2018,SKG,MT,0.314267641120089,0.7606837606837606,-0.44641611956367167,Incremental
SKG_MT_1054,2018,SKG,MT,0.2794279503848719,0.6638655462184874,-0.3844375958336155,Incremental
SKG_MT_1058,2018,SKG,MT,0.3379448237795599,0.6767676767676768,-0.3388228529881169,Disruptive
SKG_DIA_32,2018,SKG,DIA,0.3273442483595626,0.7604166666666666,-0.433072418307104,Incremental
SKG_DIA_34,2018,SKG,DIA,0.3266331875025492,0.7457627118644068,-0.4191295243618576,Incremental
SKG_SUM_46,2018,SKG,SUM,0.3313178219422491,0.7538461538461538,-0.4225283319039047,Incremental
SKG_SUM_54,2018,SKG,SUM,0.3165497264640973,0.7315436241610739,-0.4149938976969766,Incremental
SKG_MT_1038,2018,SKG,MT,0.2997893363243771,0.7272727272727273,-0.4274833909483502,Incremental
SKG_MT_1195,2018,SKG,MT,0.4073411060603904,0.95,-0.5426588939396095,Incremental
SKG_PAR_117,2018,SKG,PAR,0.2900299593564976,0.722972972972973,-0.4329430136164754,Incremental
SKG_MT_281,2018,SKG,MT,0.3329721265180712,0.75,-0.4170278734819288,Incremental
SKG_MT_293,2018,SKG,MT,0.2766993089395203,0.6377952755905512,-0.36109596665103083,Disruptive
SKG_PAR_151,2018,SKG,PAR,0.3353296525636808,0.7966101694915254,-0.4612805169278446,Incremental
SKG_PAR_152,2018,SKG,PAR,0.3429840619421782,0.7342657342657343,-0.3912816723235561,Incremental
SKG_PAR_155,2018,SKG,PAR,0.3467414043313505,0.8181818181818182,-0.47144041385046775,Incremental
SKG_PAR_161,2018,SKG,PAR,0.2925923170183917,0.723404255319149,-0.43081193830075726,Incremental
SKG_PAR_168,2018,SKG,PAR,0.3094608281614099,0.8067226890756303,-0.49726186091422037,Incremental
SKG_SUM_114,2018,SKG,SUM,0.3119041248558064,0.8260869565217391,-0.5141828316659327,Incremental
SKG_MT_1107,2018,SKG,MT,0.3645360443379898,0.6363636363636364,-0.27182759202564655,Disruptive
SKG_MT_1109,2018,SKG,MT,0.3253248507190999,0.7291666666666666,-0.40384181594756674,Incremental
SKG_SUM_133,2018,SKG,SUM,0.3289733460854927,0.7835051546391752,-0.4545318085536825,Incremental
SKG_SUM_132,2018,SKG,SUM,0.2788055694611171,0.8,-0.5211944305388829,Incremental
SKG_SUM_176,2018,SKG,SUM,0.2735154903494093,0.8529411764705882,-0.5794256861211788,Incremental
SKG_SUM_167,2018,SKG,SUM,0.3397462631579871,0.8302752293577982,-0.49052896619981107,Incremental
SKG_MT_1110,2018,SKG,MT,0.3117895716295736,0.8360655737704918,-0.5242760021409183,Incremental
SKG_SUM_165,2018,SKG,SUM,0.2586904788734959,0.74,-0.4813095211265041,Incremental
SKG_SUM_164,2018,SKG,SUM,0.244428214885038,0.75,-0.505571785114962,Incremental
SKG_SUM_163,2018,SKG,SUM,0.4729224813749077,0.7552447552447552,-0.2823222738698475,Disruptive
SKG_MT_1113,2018,SKG,MT,0.4859436851256278,0.7236842105263158,-0.23774052540068802,Disruptive
SKG_QA_29,2019,SKG,QA,0.485747794218501,0.7300884955752213,-0.24434070135672026,Disruptive
SKG_QA_30,2019,SKG,QA,0.500933672175777,0.7735849056603774,-0.2726512334846004,Disruptive
SKG_MT_213,2019,SKG,MT,0.2936902147851972,0.8037383177570093,-0.5100481029718121,Incremental
SKG_MT_214,2019,SKG,MT,0.3386913457585521,0.6842105263157895,-0.3455191805572374,Disruptive
SKG_MT_222,2019,SKG,MT,0.3046524755082828,0.7164179104477612,-0.41176543493947837,Incremental
SKG_MT_232,2019,SKG,MT,0.2962722381292645,0.7419354838709677,-0.44566324574170324,Incremental
SKG_MT_235,2019,SKG,MT,0.518790003332451,0.754601226993865,-0.23581122366141405,Disruptive
SKG_MT_242,2019,SKG,MT,0.3472830582521345,0.625,-0.2777169417478655,Disruptive
SKG_MT_248,2019,SKG,MT,0.285693363910291,0.6764705882352942,-0.39077722432500317,Incremental
SKG_MT_249,2019,SKG,MT,0.3075186797326933,0.7528089887640449,-0.4452903090313516,Incremental
SKG_QA_50,2019,SKG,QA,0.4453372682586766,0.6767676767676768,-0.2314304085090002,Disruptive
SKG_QA_51,2019,SKG,QA,0.4978390267128597,0.7420634920634921,-0.2442244653506324,Disruptive
SKG_QA_55,2019,SKG,QA,0.5054561365460388,0.684931506849315,-0.1794753703032762,Disruptive
SKG_MT_189,2019,SKG,MT,0.3333464973636463,0.7924528301886793,-0.459106332825033,Incremental
SKG_MT_75,2019,SKG,MT,0.2875470012426008,0.7622950819672131,-0.4747480807246123,Incremental
SKG_MT_95,2019,SKG,MT,0.5059881232411167,0.7048192771084337,-0.19883115386731698,Disruptive
SKG_DIA_0,2019,SKG,DIA,0.3172858452031685,0.7949640287769785,-0.47767818357381,Incremental
SKG_DIA_4,2019,SKG,DIA,0.3511895737735311,0.7403846153846154,-0.3891950416110843,Incremental
SKG_DIA_6,2019,SKG,DIA,0.3034857442705609,0.7415730337078652,-0.4380872894373043,Incremental
SKG_DIA_8,2019,SKG,DIA,0.4610796983402391,0.8125,-0.3514203016597609,Disruptive
SKG_SUM_124,2019,SKG,SUM,0.3508984961347574,0.8717948717948718,-0.5208963756601144,Incremental
SKG_SUM_125,2019,SKG,SUM,0.5007749943936566,0.6264367816091954,-0.12566178721553878,Disruptive
SKG_SUM_126,2019,SKG,SUM,0.4269053886246268,0.0,0.4269053886246268,Disruptive
SKG_SUM_127,2019,SKG,SUM,0.4820674583395646,0.6935483870967742,-0.21148092875720964,Disruptive
SKG_SUM_149,2019,SKG,SUM,0.3477762826159611,0.704,-0.35622371738403885,Disruptive
SKG_SUM_153,2019,SKG,SUM,0.560538478987258,0.6666666666666666,-0.10612818767940868,Disruptive
SKG_SUM_156,2019,SKG,SUM,0.2881249957416263,0.7575757575757576,-0.46945076183413126,Incremental
SKG_SUM_159,2019,SKG,SUM,0.5283556450943785,0.8238095238095238,-0.2954538787151453,Disruptive
SKG_SUM_161,2019,SKG,SUM,0.3616671180293583,0.6935483870967742,-0.33188126906741594,Disruptive
SKG_SUM_168,2019,SKG,SUM,0.4859257041133242,0.768,-0.2820742958866758,Disruptive
SKG_SUM_169,2019,SKG,SUM,0.3055027947652939,0.6836734693877551,-0.3781706746224612,Disruptive
SKG_QA_27,2019,SKG,QA,0.5363840516984328,0.6212121212121212,-0.08482806951368838,Disruptive
SKG_DIA_36,2019,SKG,DIA,0.502199107802363,0.753731343283582,-0.25153223548121906,Disruptive
SKG_DIA_44,2019,SKG,DIA,0.270963299130152,0.7741935483870968,-0.5032302492569447,Incremental
SKG_DIA_50,2019,SKG,DIA,0.3497622088803197,0.7555555555555555,-0.4057933466752358,Incremental
SKG_SUM_37,2019,SKG,SUM,0.468054340433082,0.7,-0.23194565956691798,Disruptive
SKG_SUM_47,2019,SKG,SUM,0.3521182200755442,0.8378378378378378,-0.4857196177622936,Incremental
SKG_MT_1185,2019,SKG,MT,0.3740352970412509,0.75,-0.3759647029587491,Disruptive
SKG_MT_1192,2019,SKG,MT,0.3373056286060742,0.7319587628865979,-0.3946531342805237,Incremental
SKG_MT_1196,2019,SKG,MT,0.4545301390472964,0.6435643564356436,-0.1890342173883472,Disruptive
SKG_MT_1197,2019,SKG,MT,0.3124000357017611,0.7567567567567568,-0.4443567210549957,Incremental
SKG_MT_1198,2019,SKG,MT,0.2623746244895848,0.75,-0.4876253755104152,Incremental
SKG_MT_1043,2019,SKG,MT,0.2917807943622629,0.6372549019607843,-0.3454741075985214,Disruptive
SKG_MT_1066,2019,SKG,MT,0.3867079429596053,0.7272727272727273,-0.340564784313122,Disruptive
SKG_MT_1070,2019,SKG,MT,0.2894633740660617,0.8048780487804879,-0.5154146747144261,Incremental
SKG_MT_1083,2019,SKG,MT,0.4894885099532373,0.7807017543859649,-0.2912132444327276,Disruptive
SKG_DIA_23,2019,SKG,DIA,0.2511507773851719,0.7037037037037037,-0.45255292631853183,Incremental
SKG_DIA_27,2019,SKG,DIA,0.3036083102891496,0.8421052631578947,-0.5384969528687451,Incremental
SKG_SUM_58,2019,SKG,SUM,0.2516620608969898,0.691358024691358,-0.4396959637943682,Incremental
SKG_DIA_51,2019,SKG,DIA,0.5349131312183475,0.7185185185185186,-0.18360538730017106,Disruptive
SKG_DIA_62,2019,SKG,DIA,0.2826297793417396,0.7938931297709924,-0.5112633504292527,Incremental
SKG_DIA_66,2019,SKG,DIA,0.328566713709406,0.6989247311827957,-0.37035801747338976,Disruptive
SKG_MT_1011,2019,SKG,MT,0.3513921731121017,0.7094594594594594,-0.35806728634735774,Disruptive
SKG_MT_1012,2019,SKG,MT,0.4795091160409417,0.6951219512195121,-0.21561283517857044,Disruptive
SKG_MT_1016,2019,SKG,MT,0.3638125378089848,0.7567567567567568,-0.392944218947772,Incremental
SKG_MT_1216,2019,SKG,MT,0.3754182485388926,0.7540983606557377,-0.37868011211684505,Incremental
SKG_MT_1217,2019,SKG,MT,0.3780481987930244,0.5869565217391305,-0.20890832294610606,Disruptive
SKG_MT_1022,2019,SKG,MT,0.3169534011703277,0.6804733727810651,-0.3635199716107374,Disruptive
SKG_MT_1028,2019,SKG,MT,0.3456533016895059,0.780373831775701,-0.43472053008619504,Incremental
SKG_MT_1031,2019,SKG,MT,0.5393364272765214,0.6293706293706294,-0.09003420209410795,Disruptive
SKG_MT_1184,2019,SKG,MT,0.2669818282928428,0.7445652173913043,-0.47758338909846154,Incremental
SKG_SUM_73,2019,SKG,SUM,0.2006030675888445,0.7457627118644068,-0.5451596442755623,Incremental
SKG_SUM_79,2019,SKG,SUM,0.5301745222953119,0.75,-0.21982547770468808,Disruptive
SKG_DIA_30,2019,SKG,DIA,0.4878318004368288,0.7526881720430108,-0.264856371606182,Disruptive
SKG_DIA_76,2019,SKG,DIA,0.5417967853646027,0.6597222222222222,-0.11792543685761947,Disruptive
SKG_DIA_84,2019,SKG,DIA,0.3472206486421094,0.8225806451612904,-0.475359996519181,Incremental
SKG_DIA_90,2019,SKG,DIA,0.3049044544522091,0.6833333333333333,-0.37842887888112425,Incremental
SKG_DIA_96,2019,SKG,DIA,0.5126419336119767,0.7464788732394366,-0.23383693962745988,Disruptive
SKG_SA_623,2019,SKG,SA,0.2979821356365023,0.7849462365591398,-0.4869641009226375,Incremental
SKG_SA_628,2019,SKG,SA,0.4863888708390659,0.7518248175182481,-0.26543594667918224,Disruptive
SKG_SUM_21,2019,SKG,SUM,0.5098753247234294,0.6600985221674877,-0.1502231974440582,Disruptive
SKG_SUM_30,2019,SKG,SUM,0.2468237970557195,0.7741935483870968,-0.5273697513313773,Incremental
SKG_SUM_31,2019,SKG,SUM,0.4945285559728888,0.7604562737642585,-0.2659277177913697,Disruptive
SKG_MT_1241,2019,SKG,MT,0.4743665055537467,0.5694444444444444,-0.09507793889069771,Disruptive
SKG_MT_970,2019,SKG,MT,0.5016814510907185,0.6224489795918368,-0.12076752850111827,Disruptive
SKG_MT_987,2019,SKG,MT,0.323998539096496,0.7619047619047619,-0.43790622280826585,Incremental
SKG_MT_992,2019,SKG,MT,0.5357636889067896,0.7954545454545454,-0.2596908565477558,Disruptive
SKG_MT_998,2019,SKG,MT,0.3514692821760898,0.7843137254901961,-0.43284444331410626,Incremental
SKG_SUM_51,2019,SKG,SUM,0.5273818058576236,0.735,-0.20761819414237637,Disruptive
SKG_SUM_57,2019,SKG,SUM,0.5054596081735876,0.6774193548387096,-0.17195974666512204,Disruptive
SKG_DIA_139,2019,SKG,DIA,0.2713033314089729,0.7534246575342466,-0.4821213261252737,Incremental
SKG_DIA_147,2019,SKG,DIA,0.513724014928143,0.690677966101695,-0.17695395117355195,Disruptive
SKG_DIA_149,2019,SKG,DIA,0.3533604034311127,0.762962962962963,-0.40960255953185026,Incremental
SKG_DIA_150,2019,SKG,DIA,0.5208320277163,0.7657657657657657,-0.24493373804946572,Disruptive
SKG_SA_587,2019,SKG,SA,0.3839383569069167,0.7741935483870968,-0.39025519148018006,Incremental
SKG_SA_598,2019,SKG,SA,0.5288834248718121,0.7525773195876289,-0.2236938947158168,Disruptive
SKG_SA_610,2019,SKG,SA,0.498533607065008,0.6544117647058824,-0.15587815764087437,Disruptive
SKG_DIA_106,2019,SKG,DIA,0.3103833925650257,0.7280701754385965,-0.41768678287357086,Incremental
SKG_DIA_111,2019,SKG,DIA,0.3062758093598372,0.9,-0.5937241906401628,Incremental
SKG_DIA_113,2019,SKG,DIA,0.3152353685939664,0.6875,-0.3722646314060336,Disruptive
SKG_MT_1261,2019,SKG,MT,0.3283584497867196,0.6395348837209303,-0.3111764339342107,Disruptive
SKG_MT_1267,2019,SKG,MT,0.2957144702689253,0.6507936507936508,-0.35507918052472554,Disruptive
SKG_MT_1285,2019,SKG,MT,0.3015218824839964,0.8876404494382022,-0.5861185669542057,Incremental
SKG_MT_951,2019,SKG,MT,0.3365487071466286,0.7428571428571429,-0.4063084357105143,Incremental
SKG_MT_953,2019,SKG,MT,0.3314361527117228,0.76,-0.42856384728827723,Incremental
SKG_MT_1234,2019,SKG,MT,0.2844874440283381,0.7524752475247525,-0.4679878034964144,Incremental
SKG_DIA_168,2019,SKG,DIA,0.2725194149964131,0.6901408450704225,-0.4176214300740094,Incremental
SKG_SA_516,2019,SKG,SA,0.3421181702781797,0.6587301587301587,-0.316611988451979,Disruptive
SKG_MT_1296,2019,SKG,MT,0.4831203313830279,0.6372549019607843,-0.15413457057775637,Disruptive
SKG_MT_1301,2019,SKG,MT,0.5469951646637786,0.6851851851851852,-0.1381900205214066,Disruptive
SKG_MT_896,2019,SKG,MT,0.3385426006041878,0.6507936507936508,-0.31225105018946303,Disruptive
SKG_MT_902,2019,SKG,MT,0.498353864616695,0.7022900763358778,-0.2039362117191828,Disruptive
SKG_MT_904,2019,SKG,MT,0.5194909778203907,0.6770186335403726,-0.15752765571998195,Disruptive
SKG_MT_918,2019,SKG,MT,0.3514266645084667,0.7572815533980582,-0.40585488888959154,Incremental
SKG_MT_921,2019,SKG,MT,0.4858011057377183,0.7349397590361446,-0.24913865329842633,Disruptive
SKG_MT_933,2019,SKG,MT,0.3112456189001713,0.6290322580645161,-0.31778663916434485,Disruptive
SKG_MT_935,2019,SKG,MT,0.3295588774388213,0.6551724137931034,-0.32561353635428214,Disruptive
SKG_DIA_123,2019,SKG,DIA,0.2694295749139081,0.8041666666666667,-0.5347370917527585,Incremental
SKG_SA_555,2019,SKG,SA,0.5343241601590378,0.8571428571428571,-0.32281869698381926,Disruptive
SKG_SA_576,2019,SKG,SA,0.3200549394340688,0.7834394904458599,-0.4633845510117911,Incremental
SKG_SA_581,2019,SKG,SA,0.3370889726376753,0.6341463414634146,-0.29705736882573935,Disruptive
SKG_DIA_129,2019,SKG,DIA,0.4828166187375964,0.6808510638297872,-0.19803444509219081,Disruptive
SKG_DIA_202,2019,SKG,DIA,0.3320708613918739,0.6956521739130435,-0.36358131252116954,Disruptive
SKG_MT_837,2019,SKG,MT,0.3362759063725987,0.7829457364341085,-0.4466698300615098,Incremental
SKG_MT_843,2019,SKG,MT,0.3289702037235182,0.7473684210526316,-0.41839821732911336,Incremental
SKG_MT_846,2019,SKG,MT,0.3317834380889344,0.8289473684210527,-0.49716393033211825,Incremental
SKG_MT_852,2019,SKG,MT,0.2870297695012229,0.7730496453900709,-0.48601987588884804,Incremental
SKG_MT_856,2019,SKG,MT,0.4972361935734578,0.7246376811594203,-0.22740148758596251,Disruptive
SKG_MT_857,2019,SKG,MT,0.3347081358386999,0.7323943661971831,-0.3976862303584832,Incremental
SKG_MT_864,2019,SKG,MT,0.3439662350267939,0.7451923076923077,-0.4012260726655138,Incremental
SKG_MT_871,2019,SKG,MT,0.2998595041615223,0.639344262295082,-0.3394847581335597,Disruptive
SKG_MT_875,2019,SKG,MT,0.3173389524200488,0.7225806451612903,-0.4052416927412415,Incremental
SKG_MT_876,2019,SKG,MT,0.3872375844820773,0.743801652892562,-0.35656406841048466,Disruptive
SKG_MT_883,2019,SKG,MT,0.5001726494795455,0.7477477477477478,-0.24757509826820223,Disruptive
SKG_SA_541,2019,SKG,SA,0.3662148811692476,0.7037037037037037,-0.3374888225344561,Disruptive
SKG_SA_543,2019,SKG,SA,0.5086017536864922,0.6971830985915493,-0.18858134490505707,Disruptive
SKG_SA_553,2019,SKG,SA,0.3133071876502119,0.0,0.3133071876502119,Disruptive
SKG_DIA_164,2019,SKG,DIA,0.5391978723216644,0.7788461538461539,-0.23964828152448947,Disruptive
SKG_SA_446,2019,SKG,SA,0.3338639571048073,0.7580645161290323,-0.42420055902422493,Incremental
SKG_SA_455,2019,SKG,SA,0.5032701156606929,0.6956521739130435,-0.19238205825235055,Disruptive
SKG_MT_336,2019,SKG,MT,0.5280254162887958,0.6970954356846473,-0.16907001939585142,Disruptive
SKG_MT_508,2019,SKG,MT,0.5100247431342582,0.782608695652174,-0.2725839525179158,Disruptive
SKG_MT_608,2019,SKG,MT,0.3435246197381043,0.7948717948717948,-0.45134717513369055,Incremental
SKG_MT_1061,2019,SKG,MT,0.2986435909175027,0.7906976744186046,-0.4920540835011019,Incremental
SKG_MT_1275,2019,SKG,MT,0.3373640393707465,0.6216216216216216,-0.2842575822508751,Disruptive
SKG_MT_830,2019,SKG,MT,0.3726484710283252,0.7670454545454546,-0.3943969835171294,Incremental
SKG_MT_1321,2019,SKG,MT,0.2759864841719177,0.652542372881356,-0.3765558887094383,Disruptive
